Customer_ID,Customer_Name,Customer_Email,Signup_Date,Loyalty_Tier
3d420b48-b8b8-4264-99ac-78846553021d,Steven Jones,jimmyhill@hotmail.com,2022-06-05,Silver
d6994a65-92ce-42a6-9bc0-9a3ccc4e0d90,Jared Ramos,james77@tran.info,2022-08-22,Silver
f95ec2f7-2526-4827-af41-e7a1a6bba5b7,Stephen Garner,brownadam@yahoo.com,2022-07-10,Silver
3d57b76b-a525-4c03-bd84-c9ab8100b0ba,Michael Patterson,mccarthygreg@farmer.biz,2024-03-01,Silver
dd8ccd88-0929-42f9-8d8d-15faa6f84523,Robert Cisneros,udavis@fowler.com,2023-05-12,Silver
688f8e5b-b969-47b3-8242-19414e876219,Margaret Carter,lgates@gutierrez.com,2023-06-23,Silver
b1809927-c867-441f-8ce9-b413baf53951,Mrs. Erin Hunter MD,george32@mclaughlin.info,2022-10-14,Silver
4d950a74-bd43-44c7-8dc6-0a0d3db450a6,Kim Martin,mallory17@henderson.com,2023-02-09,Gold
8c79e593-ad8d-47b7-8ffb-a868ae51dd33,Taylor Castillo,sanchezmadison@hunt-huffman.com,2023-10-13,Gold
36123f4b-3196-4646-bb9e-2adcf9e9ad72,Olivia Barnett,hectormurray@hotmail.com,2022-07-24,Gold
8c03a64a-eb11-4be1-a558-905bce1bfd30,Melissa Gonzalez,gary21@lynn-king.com,2023-01-13,Silver
67d5946d-1a0c-4676-815e-6161c1712d5a,Jillian Olson,michaelthomas@lutz.org,2024-02-27,Gold
0787880c-9d37-4dc8-a0e4-9a3bf736100e,Connie Dominguez,james54@hotmail.com,2023-07-20,Silver
39572dd0-2c44-4983-97c7-b91cdd0caed3,Sean Sims,joshuamoore@cunningham-ashley.biz,2022-07-15,Silver
3e8052d0-392e-4285-be68-9e30f29a3dfa,Olivia Anderson,andrewmoore@gmail.com,2024-01-13,Silver
399059b3-749d-43d9-b51e-55bd2ebcf0d8,Miranda Pruitt,ztrevino@holden-lee.org,2023-09-23,Silver
a5b7527d-4383-4a05-ae85-905416131da1,Logan Young,garciabridget@hotmail.com,2023-09-23,Silver
1f9a1f25-9f10-41f2-aaa1-1e066dbbc7b5,Jonathan Wells,trujillogregory@vega-nguyen.com,2023-02-27,Silver
131e76ad-c8b0-4fd1-bb7f-c68fe1d3379b,Russell Day,hilldenise@hotmail.com,2023-06-29,Silver
64b8ec77-785e-47fb-9a77-865021d92969,Justin Myers,craig41@yahoo.com,2023-03-06,Silver
95d3b392-d917-456b-a3d9-2efcfcd6d1a1,Thomas Glover,dmurphy@gmail.com,2023-03-13,Gold
aa2923bc-6953-447e-a97d-c28096eae144,Jason Zimmerman,lopezricky@hotmail.com,2024-02-11,Silver
2c8a9d17-52b4-4dc9-b0ba-74a7b2df225c,Dalton Shaw,heatherhale@wilson.com,2023-03-28,Gold
13fb8246-50b6-4f0b-a86d-286407b51b94,Anne Williams,rachelrogers@yahoo.com,2023-04-30,Silver
ac28fb70-4049-4010-aab4-8c934a4c05b8,Lawrence Hall,rogersdaniel@mccoy.com,2022-06-26,Silver
9fd7919e-2e1b-4c93-a752-f2b0a45b59fc,Meredith Rice,emorgan@brown.com,2023-09-13,Platinum
c2464074-75c5-4c7a-b207-23d552046b66,Ryan Olsen,jennifer15@yahoo.com,2022-10-13,Silver
e2d91ff2-3417-41f9-a9cf-05f006606095,Jennifer Smith,shannon64@romero-berger.com,2023-07-27,Gold
79a851d4-ed17-4283-a973-57462609fbc6,Timothy Griffin,davisjoseph@yahoo.com,2022-10-13,Silver
328ed6ab-d2a6-4c52-8dbf-a2cab1ba42e5,Bill Watson,dustin02@hotmail.com,2023-01-29,Silver
e7c0c9aa-9078-4904-897f-9ed187d0d353,Stephanie Walsh,baileymerritt@hotmail.com,2023-01-03,Silver
3df69215-4c03-4f46-9ede-19c2d23d338d,Jared Fowler,eric94@rogers.com,2022-07-16,Gold
4b7d5ddc-ad8e-41cc-83de-97397cc79bcd,Sarah Floyd,robert85@gibson.com,2024-03-16,Silver
ee8c814c-3d60-4c1a-aa48-397b2ee37d77,Nathaniel Bryant,jill55@garcia-perez.biz,2024-05-03,Silver
8cfb9352-94b1-44ab-b016-c03017877c24,Gabriella Leon,yosborn@gmail.com,2024-05-04,Gold
7a24da1b-8d65-4bd0-82bc-b579f7a4200a,Cody Gonzales,vchen@gmail.com,2024-02-22,Silver
6809fdd1-2a2f-47cd-8bb0-3c79fd4fa5e2,Carl Shah,ogibson@hotmail.com,2023-10-06,Gold
ea563e64-ff79-4c32-90c8-f9f1bfe9cb59,Christina York,warrenkatelyn@gmail.com,2024-01-01,Silver
51e299f1-8a9f-413f-af18-29e2897d2e62,Alexander Melton,felicia05@herman-skinner.org,2022-07-06,Gold
4dab2557-78e7-43bc-9a3b-6942084e8bea,James Smith,cynthia75@may.org,2023-08-23,Silver
602e352b-cfeb-4a55-bb84-3df708c1c27c,Christine Griffith,stephanie41@gmail.com,2023-12-02,Silver
9ebe4857-34cb-43de-985d-71dc95e178eb,Joe Friedman,hhobbs@yahoo.com,2023-08-05,Gold
c638bde4-e996-4552-86bf-f746dca99c9b,David Berry,dawn89@bryant.com,2022-07-17,Silver
4001df4b-64a0-4fbd-8bc2-4df6752afe0c,Bethany Salinas,cynthianelson@johnston.biz,2023-03-15,Silver
02053aa7-b67b-4256-80e4-f79e2454bf1e,Billy Moody,jimmyobrien@hotmail.com,2023-12-19,Platinum
31f6743e-2b65-4208-9dcc-66dc0636c21e,Caroline Diaz,doughertykenneth@hotmail.com,2023-05-04,Silver
cc1433d6-22cc-4c99-b757-dcaa6477a190,Allison Gutierrez,hernandezwilliam@gmail.com,2023-10-03,Gold
25e25621-945a-48fd-89f6-c8340fc78011,Natalie Ramirez,kgomez@yahoo.com,2023-08-29,Gold
e52f7717-6e72-4303-bae3-505240b2a462,Mallory Rowland,charlesspencer@pacheco-patrick.com,2022-06-05,Gold
3d764bea-42b2-4ea7-94b4-8132dfbd47d4,Amanda Becker,michaelcarter@mullins.net,2024-03-20,Gold
e37ecafe-f324-4f47-ae46-39595a9c581a,Christopher Horn,harpereric@green-santos.com,2022-09-22,Silver
42e6d990-3255-4702-92c5-6ab9ca8aedf4,Eric Bailey,latoyaboyle@hotmail.com,2022-06-02,Gold
decdf2e7-fabf-4ced-8017-321b7a7d956c,Joseph Townsend,vriley@yahoo.com,2022-12-13,Silver
2879106d-2ddc-4b37-967b-59d1cd979d1e,Melissa Woodward,jesse53@gmail.com,2022-11-14,Gold
718f0f28-fe9a-4e2e-9605-94c29d6e151d,Susan Fields,richardgraham@hotmail.com,2022-06-29,Silver
0deb4cac-b423-4bb4-a28f-db07e5583a88,Richard Soto,joseph38@collins.com,2022-09-12,Gold
37073c0c-2d55-4082-8e7a-737184a6445d,Jared Cohen,ana79@leon.com,2023-04-19,Gold
0a83f899-d7a4-4efd-8646-0209268680f4,Michael Castro,hmcfarland@davis-smith.com,2022-08-04,Silver
df17d3b0-bc8f-4d51-914e-fd1c7708aafa,Kimberly Jackson,wilkinsonmichael@yahoo.com,2022-10-12,Silver
afbf2828-d530-4569-8e1c-1fe51a8c99fd,Brandon Perkins,trobinson@gmail.com,2024-02-17,Gold
3b64b6e7-64ea-4604-a1e0-a75c98c3d2e0,Suzanne Richardson,michael52@gmail.com,2023-10-31,Silver
78c6ba4f-90da-49ca-90e3-2aef65f8d794,Brian Watkins,kellyedwards@hotmail.com,2023-01-13,Silver
45bb21ec-8c51-46a3-984d-0a080f7940ff,Timothy Hubbard,melissa19@gmail.com,2022-09-17,Silver
25d107d0-f5ac-44db-8e45-0fd4ee3c98e5,Brittany Brown,susan79@martinez.com,2023-10-25,Silver
8ccf72bb-aca5-4ab6-a0cc-14776dc97956,Jennifer Tate DDS,jasmine74@yahoo.com,2023-11-15,Silver
09e7eef6-3ab5-4493-9d7b-9a9ddcfdd3f2,Joseph Casey,patelaustin@hotmail.com,2023-01-23,Silver
018eb430-d1da-477c-aa4b-08f25a4b5f4a,Marcus Fox,evansjenna@smith-maxwell.com,2023-04-11,Silver
691804a5-ef9b-488d-8d53-fa4425f71dd1,Ryan Chang,kelleyian@johnson-williams.org,2024-03-27,Silver
bc23eaca-22b4-4809-9ce8-4f65d3069c33,Kimberly Adams MD,turnerdiamond@yahoo.com,2022-07-11,Silver
7a4f74e2-e057-4876-92f3-da174a16b1b9,Robert Lyons,ngreen@cox.com,2022-07-12,Silver
8662a65b-ec87-4516-81d3-8b986a2531f0,Susan Lee,aliceburton@weiss.com,2023-11-13,Silver
b00e88e7-6be3-420d-852a-d51993a69dc9,Daniel Long,olsonjason@frank.com,2024-02-15,Silver
470c673e-4eda-45da-8aa5-4cb14093ef0e,Jennifer Mann,agarner@alexander-fowler.com,2022-05-16,Silver
5b1c36e3-4fa1-43b4-a3c1-cc58c73c7299,Roy Underwood,pachecosarah@keller-parker.com,2024-04-18,Platinum
e4b5c76e-655d-4154-ad24-7d9d83da448b,Gregory Ford,brianjohnston@gmail.com,2023-03-18,Silver
c89cd326-1c60-46ef-8136-ad9415f79135,Stephanie Holmes,wallshaley@simon-singh.net,2024-01-23,Silver
59b96404-9672-42c3-ba0d-f17ccc9532bb,Melanie Carroll,donald63@brooks.info,2024-02-20,Silver
0eac6305-970c-4dff-9990-1e3015dc7e7a,Brett Hunt,stephanie21@patel.org,2023-11-29,Gold
d10987bb-a306-409e-9458-742cd0fd300c,Wendy Martinez,valdezsarah@hotmail.com,2023-04-18,Silver
626577bf-6954-4ba9-8d9b-14da35379f2f,Jillian Sanders,richardsgary@hotmail.com,2023-09-21,Platinum
85dc722a-7b87-474b-916e-9ada447d1b3f,Nathaniel Hopkins,mlopez@wilson.net,2023-11-13,Silver
b98a297a-c837-46af-972e-5e6a217f3704,Cory Barajas,josephwatson@moon.com,2023-02-28,Silver
e04beb81-c639-4e02-a473-1bbb9961a822,David Barnes,michael89@yahoo.com,2024-02-06,Platinum
da39b35d-c81b-487d-9eaa-1959f122e7fd,Hailey Pennington,evan50@haynes-carson.net,2024-02-04,Silver
e472edc2-2e8c-4e25-82f3-d271dd381bc4,Sherri Murphy,bianca01@gmail.com,2022-12-30,Platinum
3b105a6c-263a-4fcc-9caa-8ba0223c7a9e,Tyler Stewart,yleon@hotmail.com,2024-03-22,Platinum
e87cc098-1256-49e8-be1d-8b75b1f85c19,Benjamin Clark,rebeccawallace@brock.org,2023-11-24,Platinum
b991d3e9-0d66-44e9-9483-060c45bae884,Karen Ballard,mibarra@hotmail.com,2022-11-24,Gold
220313a3-102d-48da-be87-7778d67690dd,Carla Mcneil,dianaparks@gray-wall.com,2022-05-22,Silver
855d3f09-02ea-4752-9db6-19c7bfcec3ec,Ashley Sanchez,harperjessica@guerra.com,2024-02-21,Silver
e9cac99b-f006-486c-90d9-6360287b6784,Monica Peterson,wdiaz@gmail.com,2022-07-02,Silver
171f687f-f31f-4e0a-a77a-a692e2a2e25d,Nicholas Perez,fpayne@simpson.net,2022-09-29,Platinum
fcb62fde-a25b-4b40-bfd0-71bb1fa57dc1,Jenny Mercado,johnjohnston@arnold-gilmore.com,2024-01-21,Silver
fe7c9fe6-015d-4bc4-b5ee-c6a3c57ba157,Eduardo Price,elizabeth59@garcia.com,2023-03-10,Silver
9fb3ec8c-f72e-4f46-b2fa-e33e7e1653cf,David Taylor,tannerdaniel@hotmail.com,2024-03-15,Gold
f09f7708-0a4c-40ef-b509-c2fc1e77fca8,Kristen Washington,janicewatson@melendez.info,2024-04-06,Silver
a947c295-7f2d-4cef-95fb-0ba67b35403b,Carl Mahoney,othompson@hotmail.com,2023-08-23,Gold
9e8b979e-51d2-4522-864c-169e8dbbe03b,James Bishop,mhoward@morris.net,2023-08-10,Platinum
41abefbe-a8d8-46cc-80be-e8674b5641e4,Crystal West,joseph86@hotmail.com,2023-08-09,Silver
835648c4-b6cc-451f-9524-5ec219e70fe0,Michelle Hodges,wallaceashley@gmail.com,2022-10-24,Gold
a2604126-00ee-4eb5-9052-a33bf379d63c,John Hunt,hjohnson@hotmail.com,2023-10-16,Gold
8a58fb4f-d1bc-444d-9ded-66864e94d1d6,Michael Browning,catherinelee@oliver.com,2023-03-24,Gold
2539989f-bd61-418e-bc32-ba91176d645e,Donald Fitzgerald,zleonard@yahoo.com,2023-08-09,Silver
9a0bcca0-1447-4b8f-b38d-263d36f4aacf,Samantha Wilson,karenjohnson@lee.com,2023-09-16,Silver
4c7bf5dd-467d-4dc3-8ea9-93170d4f2741,Jennifer White,markmalone@baker.com,2023-07-27,Silver
06050d54-9f5b-4f9e-9fa0-e0b4ada4eeca,Jeremy Houston,morenolisa@hotmail.com,2023-03-01,Gold
016406fd-db5f-48b2-9df3-912dea2a848d,Christine White,ibrown@martinez.com,2022-06-20,Silver
a558f036-9ab2-4c87-a4db-41ccaa40ff92,Brian Sanchez,dmyers@yahoo.com,2023-06-30,Silver
7639298a-8bca-49f4-bad6-6c30529c9daf,Robert Reeves,katelyn23@yahoo.com,2024-05-03,Silver
09b751a0-bf54-4acf-b191-945e96d170de,Michelle Hunt,christine86@gilbert.com,2023-03-13,Silver
ea7b77ee-35f1-48ae-a39e-e4a0fc3ca032,Bianca Coleman,acampbell@owens.biz,2023-09-29,Silver
3123939b-9a9f-4ec9-9862-62c964737ebb,Christopher Cooper,drew88@parsons-potts.org,2023-08-04,Silver
697d68a0-46e6-4b9c-986b-9d19c29678af,Shari James,joanstanley@hart-cummings.net,2023-05-01,Gold
0a5f06af-4575-47fd-b686-def3e6d90a2d,Robert Medina,heathersmith@hotmail.com,2022-07-10,Gold
79743f87-084a-4daa-a321-0d77aceb94ae,Jackson Nelson,martinezeduardo@yu-phillips.com,2023-07-07,Silver
3291d342-ea43-4010-8e54-e4aeef56e957,Willie Sims,hillkelly@dominguez.net,2024-01-12,Gold
c307ed21-0c65-45e9-8444-ad4552de07e8,Tina Johnson,james49@hotmail.com,2023-07-05,Silver
00914882-2a66-4954-94e3-6fb0c6806b84,Maria Miller,james38@yahoo.com,2022-06-04,Gold
96e697e0-756e-4119-b35a-4be6e85871ec,Kimberly Hogan,omiller@hotmail.com,2022-11-28,Silver
cbf968a5-6a41-4b11-9b27-a8b1b27f3fd7,Allison Gregory,annsanchez@morrison.biz,2024-04-05,Platinum
0842b39f-347a-4556-afe6-20d7e3c6dcb9,Michelle Jones,cantuwilliam@williams.org,2023-07-20,Silver
c0a6626e-db5b-4e99-9612-a764698132dc,John Lee,lawrencejoseph@gmail.com,2024-03-30,Silver
410a5215-6ea8-4e99-85d5-94a8cbeffc1d,Jennifer Daniels,glopez@white.biz,2022-11-10,Gold
2a6b8a45-1cbb-4d61-a418-0524da5a4a14,Sandra Carney,kristacaldwell@yahoo.com,2022-07-22,Silver
b94e4fc8-ea0d-49fe-811c-63c47e388eb9,Robert Young,marciawilliams@barr-lewis.com,2022-05-22,Gold
c5e81384-67d6-4d0b-a549-add97be2ccea,Christian Lowe,jameskane@gomez.com,2024-05-08,Silver
d181af3e-502a-4e8e-b636-18aef80a856b,Greg Brown,ebradshaw@hernandez.net,2022-10-18,Silver
d0e61843-e089-4984-9ad7-bc3a89f18aaf,Carla Steele,rickysilva@gmail.com,2022-05-29,Gold
a8de8e26-986d-4937-81f3-c0c0f6be98d4,Heather Delgado,josephtrevino@gmail.com,2024-01-19,Silver
29569fcd-d21f-4bb8-ba11-31cd521bbeaf,Amy Riley,barnesstephen@monroe.com,2022-08-09,Silver
43a52455-60a7-48db-8cc0-bacf356be695,Michelle Fischer,turnerjennifer@gmail.com,2023-02-28,Gold
7272faea-9bda-49f1-8c4b-28a9cfcb52df,Jack Davidson,mary60@hotmail.com,2024-01-08,Platinum
ec2c6948-8efb-4db6-a040-86f0aa410f07,Kathy Medina,wilsonjody@love-lambert.com,2023-09-01,Gold
ebad3195-dd39-4598-acb2-413620402150,Diane Hughes,suzannestuart@gmail.com,2023-08-28,Gold
27b02980-671a-433d-9b67-d8a843077af0,Erica Maldonado,opierce@hudson-hill.com,2024-01-14,Platinum
c9127651-1949-403b-a905-bcff23d165fc,Michael Brown,becksheila@rogers.info,2023-07-11,Gold
31ff3606-091c-46be-adc3-615e8bf3116a,Susan Jenkins,ellismatthew@petersen.com,2024-03-23,Platinum
f8cef9d4-58f2-476a-b889-4e156b0a7247,Christine Roberts,watsonsarah@martinez-briggs.biz,2023-12-27,Silver
7620e388-c803-4696-8cd0-75b4b7c7d801,Cynthia Harris,maxwellnicholas@lawrence.com,2023-01-02,Gold
f315e156-4e7a-4477-a171-3d65f8475e7d,Ryan Parker,reedjames@barnes.org,2022-08-12,Silver
45b4c82f-70bb-4e42-b955-68e42d323d1b,Melissa Lewis,flyons@yahoo.com,2024-02-10,Gold
4efa3c83-69cc-4e48-94f2-d4f1a546674d,Patricia Jordan,wendyjones@hotmail.com,2023-10-08,Gold
086564b9-5db6-44fe-8a11-4bbf2c774d4d,Nancy Sanchez,markmitchell@yahoo.com,2023-12-02,Silver
f6bd15df-a554-4671-98d1-bdf65551bbe0,Krista Powell,sharonparrish@gonzales.com,2023-12-19,Gold
e9693455-1f01-4fa5-aaf5-1889927e8c47,Elizabeth Howard,scarter@yahoo.com,2023-05-01,Gold
01b367cf-6e62-435f-9d28-81ecd6162326,Michael Barajas,perezamy@yahoo.com,2023-11-29,Gold
6652c6de-79d6-494d-b98f-67c639b5eef3,Kathleen Gibbs,cbaker@campbell-butler.com,2022-09-29,Silver
7c268738-1000-4ed0-903b-a9bc5d906809,Donald Jones,hcallahan@hotmail.com,2023-10-08,Gold
8a35e9d1-7ca7-4063-a6ce-91f974efb7fd,Walter Williams,vgood@russell-johnson.com,2022-08-13,Silver
f5bad843-103f-4529-8668-a513ca991702,Laura Clark,mooreloretta@stevens.com,2023-11-11,Gold
2fc8973b-4d5e-4c30-adb3-e90168428ddc,Angel Stevens,dana15@yahoo.com,2023-03-04,Silver
e79c5d0c-81da-4012-a714-2e738b610a82,Lori Cook,chadcastillo@gmail.com,2023-08-29,Silver
11841230-af62-4c0f-99de-a0e760391605,Michael Anderson,clarence54@gmail.com,2022-08-23,Silver
5b220943-43c6-46a9-9017-e0846ad72f8d,Christopher Gutierrez,ysanders@hawkins.com,2022-09-26,Silver
25bbde53-550d-499f-b9bd-985be8dc1d7c,Jason Rice,melissa65@schaefer-garcia.net,2022-10-14,Gold
6b433be4-c6ea-46a4-b36d-8d482e838a45,Melinda Aguilar,tandersen@horton.com,2024-01-29,Silver
d9bcc30c-34ec-466f-8255-0bd50a1682f0,Laurie Rogers,michael77@gmail.com,2023-09-27,Gold
dd7f1760-12c9-4764-8c24-9bcd833e15cf,Marcia Vega,melissanelson@yahoo.com,2023-02-09,Platinum
b226ecb8-16ea-4f7a-bffe-deeadbfc5033,Randall Moon,amandacampbell@chung.com,2023-08-21,Gold
bdb7bb11-2075-4853-83bb-ec1d762726b8,John West,newtonwayne@fischer.info,2022-12-06,Silver
fe3f1a08-4908-489c-82bf-c2a8c1679d8b,Diana Moore,gardnermark@gmail.com,2024-04-11,Silver
5cef206e-7090-4cdb-a6fb-c9562226c09c,Amanda Nelson,rdalton@thomas-watkins.biz,2023-09-07,Silver
e51d2d2c-822b-4275-8c26-4c8b6aec7e33,Jordan Schwartz,frank46@gmail.com,2023-01-08,Silver
9fa6d531-47b8-4f82-b829-8864629fc748,Sabrina Hall,amyjohnson@hotmail.com,2023-10-27,Gold
e1dfedb2-0ee2-4d97-8a73-83dd706621e1,Robert Taylor,michaeljohnson@burke.com,2022-11-23,Silver
b61bb237-bed9-4315-95f3-53abf9528f45,Linda Chambers,ashley34@silva.com,2023-12-07,Platinum
ebcf6acd-625e-497f-806a-119b8b916a51,Kathryn Rogers,barreramichael@weaver.com,2023-01-15,Silver
159df1a8-0018-4af3-bfca-371a36737989,Veronica Meyer,elizabethmccann@vincent.com,2022-07-15,Silver
de065743-33f4-4bd1-ae28-42af25e7d160,Kevin Ross,ricardo73@phelps.com,2023-08-22,Silver
36116bb1-a2e8-4f8e-8788-5e0e74034935,Brent Martinez,juliealexander@gmail.com,2023-04-21,Gold
8fda9c19-9096-47ec-8839-bb4964ead23d,Anthony Benjamin,james18@martin.net,2024-05-01,Silver
61cc6fa3-0dc9-4c83-b143-3917964838d0,Cathy Jones,samuel19@alexander.com,2023-04-06,Silver
904218ab-6643-4ab7-a29e-2b5c3b869429,Daniel Thomas,matthew97@yahoo.com,2022-06-24,Gold
188a8231-2bbf-4ee7-83a0-1883d0fad6f4,Adam Olsen,ryan24@crawford.com,2022-05-31,Platinum
41e9aecf-1bce-4fe0-9ebe-12952be29858,Rachel Davis,dclark@perez-johnson.biz,2023-05-19,Silver
e80cae48-e901-43bc-9a65-8264a67742c2,Marcus Calderon,rangelrobert@fields.com,2023-12-05,Silver
f37e8768-0dc1-4bd8-ae0b-4a14eb1cc273,Zachary Campbell,michaelfrost@bradley.biz,2024-02-04,Silver
f9048948-808e-4dfe-9a31-b151000ff282,Michael Campbell,jallen@yahoo.com,2022-05-22,Gold
47236e52-ecc1-4a64-b285-0c151e6a5437,Dawn Nelson,jerrypalmer@gmail.com,2023-12-13,Gold
cd242c9e-cb6b-4fd1-8eb7-0fc425be184d,Jill Livingston,nathanchandler@rodriguez.info,2024-03-07,Platinum
fbfd2f3d-610b-4c20-9048-4b957d2f6df6,Cheryl Kelley,robyncarroll@wong.org,2023-03-14,Silver
4c047269-6655-4bfb-b73a-cd303f0668f0,Sarah Davis,millstracey@gmail.com,2023-03-06,Silver
9233ce23-8bed-447e-bd74-ebe682529bfc,Nicholas Henry,asmith@hotmail.com,2024-04-05,Silver
cec47340-a87b-46ab-8dae-4a91483bc02c,Sean Trevino,beth94@yahoo.com,2024-03-10,Gold
5e065036-8a55-44b0-b6e9-a97f8cb85bac,Matthew Alvarado,racheljames@estrada.com,2023-05-04,Silver
b33d233c-5ebc-4bf3-8c7f-a9c754a55407,Tina Brown,richardhammond@perry.com,2022-08-16,Platinum
7b3d3601-2155-4429-b655-f0a763ea053d,Michael Collins,cbass@gmail.com,2023-02-20,Silver
3935901e-24f4-4b35-afe2-41e0cfaf6527,Laura Gomez,roconnor@gmail.com,2024-04-22,Silver
54564f6c-8b19-46b8-b659-2b4f4f7d1a03,Shelby Hubbard,michellewatson@yahoo.com,2022-10-01,Silver
73a70d42-36be-4e12-8084-f2418ad300a9,Christine Baldwin,barrycarr@gmail.com,2024-01-23,Silver
ba20c7c1-00e6-4f38-bb30-9d19821e29c7,Douglas Johnson,amy77@jimenez.org,2024-04-23,Gold
ddf89b6e-a379-4b32-b4b2-63d39ffb23ad,Michael Maynard,lisa30@yahoo.com,2023-04-17,Silver
32c010fe-5942-456c-8e32-6f8fa56568a4,David Nelson,jacksonlisa@gibson-paul.com,2024-02-28,Silver
c634271f-33ef-4df3-91b9-20611cf56332,Richard Camacho MD,marc47@phillips.net,2023-09-11,Silver
186eeb57-f0bd-4d4c-81ae-79b86b0442e4,Michael Massey,bryanwhite@gmail.com,2023-04-12,Gold
8f8967e1-23ff-45e8-92fb-efaac56eb93d,Dennis Rodriguez,alvarezronald@hogan.com,2023-06-27,Gold
96b4f9f3-511f-420d-8564-bba7d1f66d4f,Emily Jensen,charlescalhoun@turner.org,2023-03-08,Silver
4a8b106f-e94d-48ed-88ca-0b61bf9c473a,Christine Mcdonald,melissagibson@hotmail.com,2024-01-03,Gold
60137e77-df13-4305-a1e8-961a513516b4,Kelly Ward,kkerr@hudson.com,2022-12-10,Silver
d90be333-d007-45c4-b5eb-88e36e2324b0,Rhonda Scott,jamesscott@knight.net,2024-04-06,Gold
f6b9b07f-416b-49f0-a264-35105f657b41,Chris Cole,matthewgallegos@hotmail.com,2023-05-01,Gold
abaee14e-8dcf-44d4-849d-996aeafdb4d5,Sandra Reid,julie63@smith-jones.com,2022-10-03,Silver
15ce5c1d-38d5-4d3f-97f3-cae78e6e3842,Justin Wilson,kristinejohnson@holmes-martin.com,2022-06-20,Gold
ba281a40-a6ba-4841-8521-20458249e91a,Sherri Young,karatodd@tyler.com,2022-10-26,Silver
7de2f42a-69b1-453a-a5fe-22202737f6c3,Michelle Arroyo,davidcollier@hall-moore.net,2022-08-07,Silver
da7fec6c-fbe4-4f77-9d0c-ffcc1c761dd1,Heather Moreno MD,privera@christian.com,2022-06-03,Silver
88675ab7-cbad-4696-b373-d8f4fdf39a91,William Nelson,smoore@anderson.com,2023-09-05,Silver
1c11b667-978e-40b7-a423-ce64a1cb5d1b,Tiffany Wallace,donald12@garcia.com,2023-03-29,Gold
430cf535-db50-40dc-ab55-eb10c1d2b34d,Molly Underwood,rrobertson@yahoo.com,2023-10-04,Silver
8f36cb1f-e271-4a7d-9433-67b286b7d593,Craig Duran,williamsshannon@yahoo.com,2024-03-04,Gold
73054fe5-75a2-4ecf-a794-52302cf29a95,Jacob Ashley,robert86@stone.com,2022-06-25,Silver
d94dd80c-643e-4910-a236-974631eccfd4,Kelly Young,collinsbrittany@carter.org,2023-03-20,Silver
b3e29d67-8269-4808-b627-5abc773660a0,Christina Davidson,seanmckinney@daniel.com,2023-10-24,Silver
d19e16fb-865b-45a9-8dae-15fccdc275fc,Jared Wood,guywatson@yahoo.com,2023-05-04,Silver
c742987a-5dc6-4d7d-9f7a-99b1bdf77797,Debbie Sanchez,tammie73@perry-miller.org,2024-01-26,Platinum
2ec2fee9-1a10-4696-80fc-b6e4482520e4,Hannah Lopez,vparsons@rogers.com,2022-08-19,Silver
914e033d-fb62-4b3b-b6d7-1fe40e60e9f9,Kelly Hernandez DDS,james93@wilkins-chavez.org,2022-08-16,Silver
c59230a1-ec2e-447a-954d-f13aeb217264,Scott Smith,juliewatson@yahoo.com,2022-12-02,Platinum
bd9242d9-185d-4cca-aa62-58352b1cb5ab,Jeremy Robertson,paulwalker@hotmail.com,2024-05-06,Silver
66f5ab09-4e51-4ce4-88e3-e01fe18035c9,Karen Nelson,scott60@williams.biz,2023-01-30,Silver
b2962732-2961-4044-bbb7-658ed64494dd,Dana Smith,shannonchan@ruiz-rose.com,2022-08-14,Silver
5246a025-78ff-4c7d-ac40-d8e9a10c0723,Michael Barton,toddbartlett@valdez.com,2024-02-05,Platinum
5ddbfc95-4bb7-46fc-914b-c4bdc8c9209c,Gilbert Lee,mvaughn@snyder-gonzalez.com,2023-11-23,Gold
0f261f25-fabe-4c69-9eec-ba6fc9759354,Emily House,meadowsjeffrey@martin-rodriguez.com,2024-01-09,Gold
ec41ff97-dddb-4491-a6d4-875b4b6eee95,Matthew Gill,cmarsh@nguyen.com,2022-07-04,Gold
e00785c8-1b38-4a3d-9827-19d4ff839150,Tammy Hurst,tiffanyflores@yahoo.com,2023-05-04,Gold
ff04351f-2377-4880-9874-cbf2f16d1208,Anthony Wang,molly92@gmail.com,2023-11-30,Gold
746c6205-f8db-4fe2-baf0-4c4f2ad71852,Alexander Newman,dustinross@harrell-webster.com,2023-03-10,Silver
6545f7b2-8677-4073-8dba-a3e0bf9874e4,William Hanson,adam24@gmail.com,2023-05-30,Silver
d69ad812-f4cd-489a-9c8e-492ae47ef0b0,Kenneth Barnett,tgonzales@sanchez.com,2022-06-12,Silver
c52eac86-fcb2-44de-b5d4-48f52280ebe8,Michelle Irwin,williamhart@gmail.com,2024-02-17,Gold
ccdf686e-e018-433a-8324-b1a85734e712,Victor Brown,kimberlywood@hanna.com,2022-06-15,Gold
f66e4ca0-9780-401e-8dd5-5ce6dcabe4a1,Bryan Butler,mcgeekelsey@reilly.biz,2022-05-26,Silver
bb2d7293-46d6-469c-bdd7-538a7f5b9a23,Rachel Young,mitchell46@curtis.com,2023-02-09,Silver
c911b058-a48c-4b96-8cc2-a702cfd6357c,Leonard Maynard,robert57@hotmail.com,2023-10-19,Silver
178a99d0-9c42-4699-b45e-81bd77622efb,Melinda Phillips,tara61@gmail.com,2022-05-21,Gold
